日期,战区,渠道,品类,客户,签收额,台数
2026-05-15,北区,传统,主力系列,北区经销商04,27366.44,9
2026-05-15,北区,传统,主力系列,北区经销商05,20524.83,6
2026-05-15,北区,传统,主力系列,北区经销商06,17104.03,5
2026-05-15,北区,传统,主力系列,北区经销商07,13683.22,4
2026-05-15,北区,传统,主力系列,北区经销商08,10262.42,3
2026-05-15,北区,KA,入门系列,北区经销商01,127610.91,69
2026-05-15,北区,KA,入门系列,北区经销商02,42536.97,23
2026-05-15,北区,KA,入门系列,北区经销商03,26585.61,14
2026-05-15,北区,KA,入门系列,北区经销商04,21268.48,11
2026-05-15,北区,KA,入门系列,北区经销商05,15951.36,9
2026-05-15,北区,KA,入门系列,北区经销商06,13292.8,7
2026-05-15,北区,KA,入门系列,北区经销商07,10634.24,6
2026-05-15,北区,KA,入门系列,北区经销商08,7975.68,4
2026-05-15,北区,电商,入门系列,北区经销商01,124338.83,67
2026-05-15,北区,电商,入门系列,北区经销商02,41446.28,22
2026-05-15,北区,电商,入门系列,北区经销商03,25903.92,14
2026-05-15,北区,电商,入门系列,北区经销商04,20723.14,11
2026-05-15,北区,电商,入门系列,北区经销商05,15542.35,8
2026-05-15,北区,电商,入门系列,北区经销商06,12951.96,7
2026-05-15,北区,电商,入门系列,北区经销商07,10361.57,6
2026-05-15,北区,电商,入门系列,北区经销商08,7771.18,4
2026-05-15,北区,传统,入门系列,北区经销商01,75257.71,40
2026-05-15,北区,传统,入门系列,北区经销商02,25085.9,13
2026-05-15,北区,传统,入门系列,北区经销商03,15678.69,8
2026-05-15,北区,传统,入门系列,北区经销商04,12542.95,7
2026-05-15,北区,传统,入门系列,北区经销商05,9407.21,5
2026-05-15,北区,传统,入门系列,北区经销商06,7839.35,4
2026-05-15,北区,传统,入门系列,北区经销商07,6271.48,3
2026-05-15,北区,传统,入门系列,北区经销商08,4703.61,3
2026-05-15,西区,KA,旗舰系列,西区经销商01,139211.9,27
2026-05-15,西区,KA,旗舰系列,西区经销商02,46403.97,9
2026-05-15,西区,KA,旗舰系列,西区经销商03,29002.48,6
2026-05-15,西区,KA,旗舰系列,西区经销商04,23201.98,4
2026-05-15,西区,KA,旗舰系列,西区经销商05,17401.49,3
2026-05-15,西区,KA,旗舰系列,西区经销商06,14501.24,3
2026-05-15,西区,KA,旗舰系列,西区经销商07,11600.99,2
2026-05-15,西区,KA,旗舰系列,西区经销商08,8700.74,2
2026-05-15,西区,电商,旗舰系列,西区经销商01,135642.36,26
2026-05-15,西区,电商,旗舰系列,西区经销商02,45214.12,9
2026-05-15,西区,电商,旗舰系列,西区经销商03,28258.83,5
2026-05-15,西区,电商,旗舰系列,西区经销商04,22607.06,4
2026-05-15,西区,电商,旗舰系列,西区经销商05,16955.3,3
2026-05-15,西区,电商,旗舰系列,西区经销商06,14129.41,3
2026-05-15,西区,电商,旗舰系列,西区经销商07,11303.53,2
2026-05-15,西区,电商,旗舰系列,西区经销商08,8477.65,2
2026-05-15,西区,传统,旗舰系列,西区经销商01,82099.33,16
2026-05-15,西区,传统,旗舰系列,西区经销商02,27366.44,5
2026-05-15,西区,传统,旗舰系列,西区经销商03,17104.03,3
2026-05-15,西区,传统,旗舰系列,西区经销商04,13683.22,3
2026-05-15,西区,传统,旗舰系列,西区经销商05,10262.42,2
2026-05-15,西区,传统,旗舰系列,西区经销商06,8552.01,2
2026-05-15,西区,传统,旗舰系列,西区经销商07,6841.61,1
2026-05-15,西区,传统,旗舰系列,西区经销商08,5131.21,1
2026-05-15,西区,KA,主力系列,西区经销商01,222739.04,70
2026-05-15,西区,KA,主力系列,西区经销商02,74246.35,23
2026-05-15,西区,KA,主力系列,西区经销商03,46403.97,15
2026-05-15,西区,KA,主力系列,西区经销商04,37123.17,12
2026-05-15,西区,KA,主力系列,西区经销商05,27842.38,9
2026-05-15,西区,KA,主力系列,西区经销商06,23201.98,7
2026-05-15,西区,KA,主力系列,西区经销商07,18561.59,6
2026-05-15,西区,KA,主力系列,西区经销商08,13921.19,4
2026-05-15,西区,电商,主力系列,西区经销商01,217027.78,68
2026-05-15,西区,电商,主力系列,西区经销商02,72342.59,23
2026-05-15,西区,电商,主力系列,西区经销商03,45214.12,14
2026-05-15,西区,电商,主力系列,西区经销商04,36171.3,11
2026-05-15,西区,电商,主力系列,西区经销商05,27128.47,9
2026-05-15,西区,电商,主力系列,西区经销商06,22607.06,7
2026-05-15,西区,电商,主力系列,西区经销商07,18085.65,6
2026-05-15,西区,电商,主力系列,西区经销商08,13564.24,4
2026-05-15,西区,传统,主力系列,西区经销商01,131358.92,41
2026-05-15,西区,传统,主力系列,西区经销商02,43786.31,14
2026-05-15,西区,传统,主力系列,西区经销商03,27366.44,9
2026-05-15,西区,传统,主力系列,西区经销商04,21893.15,7
2026-05-15,西区,传统,主力系列,西区经销商05,16419.87,5
2026-05-15,西区,传统,主力系列,西区经销商06,13683.22,4
2026-05-15,西区,传统,主力系列,西区经销商07,10946.58,3
2026-05-15,西区,传统,主力系列,西区经销商08,8209.93,3
2026-05-15,西区,KA,入门系列,西区经销商01,102088.73,55
2026-05-15,西区,KA,入门系列,西区经销商02,34029.58,18
2026-05-15,西区,KA,入门系列,西区经销商03,21268.48,11
2026-05-15,西区,KA,入门系列,西区经销商04,17014.79,9
2026-05-15,西区,KA,入门系列,西区经销商05,12761.09,7
2026-05-15,西区,KA,入门系列,西区经销商06,10634.24,6
2026-05-15,西区,KA,入门系列,西区经销商07,8507.39,5
2026-05-15,西区,KA,入门系列,西区经销商08,6380.55,3
2026-05-15,西区,电商,入门系列,西区经销商01,99471.07,53
2026-05-15,西区,电商,入门系列,西区经销商02,33157.02,18
2026-05-15,西区,电商,入门系列,西区经销商03,20723.14,11
2026-05-15,西区,电商,入门系列,西区经销商04,16578.51,9
2026-05-15,西区,电商,入门系列,西区经销商05,12433.88,7
2026-05-15,西区,电商,入门系列,西区经销商06,10361.57,6
2026-05-15,西区,电商,入门系列,西区经销商07,8289.26,4
2026-05-15,西区,电商,入门系列,西区经销商08,6216.94,3
2026-05-15,西区,传统,入门系列,西区经销商01,60206.17,32
2026-05-15,西区,传统,入门系列,西区经销商02,20068.72,11
2026-05-15,西区,传统,入门系列,西区经销商03,12542.95,7
2026-05-15,西区,传统,入门系列,西区经销商04,10034.36,5
2026-05-15,西区,传统,入门系列,西区经销商05,7525.77,4
2026-05-15,西区,传统,入门系列,西区经销商06,6271.48,3
2026-05-15,西区,传统,入门系列,西区经销商07,5017.18,3
2026-05-15,西区,传统,入门系列,西区经销商08,3762.89,2
2026-05-15,中区,KA,旗舰系列,中区经销商01,118330.11,23
2026-05-15,中区,KA,旗舰系列,中区经销商02,39443.37,8
2026-05-15,中区,KA,旗舰系列,中区经销商03,24652.11,5
2026-05-15,中区,KA,旗舰系列,中区经销商04,19721.69,4
2026-05-15,中区,KA,旗舰系列,中区经销商05,14791.26,3
2026-05-15,中区,KA,旗舰系列,中区经销商06,12326.05,2
2026-05-15,中区,KA,旗舰系列,中区经销商07,9860.84,2
2026-05-15,中区,KA,旗舰系列,中区经销商08,7395.63,1
2026-05-15,中区,电商,旗舰系列,中区经销商01,115296.01,22
2026-05-15,中区,电商,旗舰系列,中区经销商02,38432.0,7
2026-05-15,中区,电商,旗舰系列,中区经销商03,24020.0,5
2026-05-15,中区,电商,旗舰系列,中区经销商04,19216.0,4
2026-05-15,中区,电商,旗舰系列,中区经销商05,14412.0,3
2026-05-15,中区,电商,旗舰系列,中区经销商06,12010.0,2
2026-05-15,中区,电商,旗舰系列,中区经销商07,9608.0,2
2026-05-15,中区,电商,旗舰系列,中区经销商08,7206.0,1
2026-05-15,中区,传统,旗舰系列,中区经销商01,69784.43,13
2026-05-15,中区,传统,旗舰系列,中区经销商02,23261.48,4
2026-05-15,中区,传统,旗舰系列,中区经销商03,14538.42,3
2026-05-15,中区,传统,旗舰系列,中区经销商04,11630.74,2
2026-05-15,中区,传统,旗舰系列,中区经销商05,8723.05,2
2026-05-15,中区,传统,旗舰系列,中区经销商06,7269.21,1
2026-05-15,中区,传统,旗舰系列,中区经销商07,5815.37,1
2026-05-15,中区,传统,旗舰系列,中区经销商08,4361.53,1
2026-05-15,中区,KA,主力系列,中区经销商01,189328.18,60
2026-05-15,中区,KA,主力系列,中区经销商02,63109.39,20
2026-05-15,中区,KA,主力系列,中区经销商03,39443.37,12
2026-05-15,中区,KA,主力系列,中区经销商04,31554.7,10
2026-05-15,中区,KA,主力系列,中区经销商05,23666.02,7
2026-05-15,中区,KA,主力系列,中区经销商06,19721.69,6
2026-05-15,中区,KA,主力系列,中区经销商07,15777.35,5
2026-05-15,中区,KA,主力系列,中区经销商08,11833.01,4
2026-05-15,中区,电商,主力系列,中区经销商01,184473.61,58
2026-05-15,中区,电商,主力系列,中区经销商02,61491.2,19
2026-05-15,中区,电商,主力系列,中区经销商03,38432.0,12
2026-05-15,中区,电商,主力系列,中区经销商04,30745.6,10
2026-05-15,中区,电商,主力系列,中区经销商05,23059.2,7
2026-05-15,中区,电商,主力系列,中区经销商06,19216.0,6
2026-05-15,中区,电商,主力系列,中区经销商07,15372.8,5
2026-05-15,中区,电商,主力系列,中区经销商08,11529.6,4
2026-05-15,中区,传统,主力系列,中区经销商01,111655.08,35
2026-05-15,中区,传统,主力系列,中区经销商02,37218.36,12
2026-05-15,中区,传统,主力系列,中区经销商03,23261.48,7
2026-05-15,中区,传统,主力系列,中区经销商04,18609.18,6
2026-05-15,中区,传统,主力系列,中区经销商05,13956.89,4
2026-05-15,中区,传统,主力系列,中区经销商06,11630.74,4
2026-05-15,中区,传统,主力系列,中区经销商07,9304.59,3
2026-05-15,中区,传统,主力系列,中区经销商08,6978.44,2
2026-05-15,中区,KA,入门系列,中区经销商01,86775.42,47
2026-05-15,中区,KA,入门系列,中区经销商02,28925.14,16
2026-05-15,中区,KA,入门系列,中区经销商03,18078.21,10
2026-05-15,中区,KA,入门系列,中区经销商04,14462.57,8
2026-05-15,中区,KA,入门系列,中区经销商05,10846.93,6
2026-05-15,中区,KA,入门系列,中区经销商06,9039.11,5
2026-05-15,中区,KA,入门系列,中区经销商07,7231.28,4
2026-05-15,中区,KA,入门系列,中区经销商08,5423.46,3
2026-05-15,中区,电商,入门系列,中区经销商01,84550.41,45
2026-05-15,中区,电商,入门系列,中区经销商02,28183.47,15
2026-05-15,中区,电商,入门系列,中区经销商03,17614.67,9
2026-05-15,中区,电商,入门系列,中区经销商04,14091.73,8
2026-05-15,中区,电商,入门系列,中区经销商05,10568.8,6
2026-05-15,中区,电商,入门系列,中区经销商06,8807.33,5
2026-05-15,中区,电商,入门系列,中区经销商07,7045.87,4
2026-05-15,中区,电商,入门系列,中区经销商08,5284.4,3
2026-05-15,中区,传统,入门系列,中区经销商01,51175.25,28
2026-05-15,中区,传统,入门系列,中区经销商02,17058.42,9
2026-05-15,中区,传统,入门系列,中区经销商03,10661.51,6
2026-05-15,中区,传统,入门系列,中区经销商04,8529.21,5
2026-05-15,中区,传统,入门系列,中区经销商05,6396.91,3
2026-05-15,中区,传统,入门系列,中区经销商06,5330.75,3
2026-05-15,中区,传统,入门系列,中区经销商07,4264.6,2
2026-05-15,中区,传统,入门系列,中区经销商08,3198.45,2
2026-05-15,东区,KA,旗舰系列,东区经销商01,139211.9,27
2026-05-15,东区,KA,旗舰系列,东区经销商02,46403.97,9
2026-05-15,东区,KA,旗舰系列,东区经销商03,29002.48,6
2026-05-15,东区,KA,旗舰系列,东区经销商04,23201.98,4
2026-05-15,东区,KA,旗舰系列,东区经销商05,17401.49,3
2026-05-15,东区,KA,旗舰系列,东区经销商06,14501.24,3
2026-05-15,东区,KA,旗舰系列,东区经销商07,11600.99,2
2026-05-15,东区,KA,旗舰系列,东区经销商08,8700.74,2
2026-05-15,东区,电商,旗舰系列,东区经销商01,135642.36,26
2026-05-15,东区,电商,旗舰系列,东区经销商02,45214.12,9
2026-05-15,东区,电商,旗舰系列,东区经销商03,28258.83,5
2026-05-15,东区,电商,旗舰系列,东区经销商04,22607.06,4
2026-05-15,东区,电商,旗舰系列,东区经销商05,16955.3,3
2026-05-15,东区,电商,旗舰系列,东区经销商06,14129.41,3
2026-05-15,东区,电商,旗舰系列,东区经销商07,11303.53,2
2026-05-15,东区,电商,旗舰系列,东区经销商08,8477.65,2
2026-05-15,东区,传统,旗舰系列,东区经销商01,82099.33,16
2026-05-15,东区,传统,旗舰系列,东区经销商02,27366.44,5
2026-05-15,东区,传统,旗舰系列,东区经销商03,17104.03,3
2026-05-15,东区,传统,旗舰系列,东区经销商04,13683.22,3
2026-05-15,东区,传统,旗舰系列,东区经销商05,10262.42,2
2026-05-15,东区,传统,旗舰系列,东区经销商06,8552.01,2
2026-05-15,东区,传统,旗舰系列,东区经销商07,6841.61,1
2026-05-15,东区,传统,旗舰系列,东区经销商08,5131.21,1
2026-05-15,东区,KA,主力系列,东区经销商01,222739.04,70
2026-05-15,东区,KA,主力系列,东区经销商02,74246.35,23
2026-05-15,东区,KA,主力系列,东区经销商03,46403.97,15
2026-05-15,东区,KA,主力系列,东区经销商04,37123.17,12
2026-05-15,东区,KA,主力系列,东区经销商05,27842.38,9
2026-05-15,东区,KA,主力系列,东区经销商06,23201.98,7
2026-05-15,东区,KA,主力系列,东区经销商07,18561.59,6
2026-05-15,东区,KA,主力系列,东区经销商08,13921.19,4
2026-05-15,东区,电商,主力系列,东区经销商01,217027.78,68
2026-05-15,东区,电商,主力系列,东区经销商02,72342.59,23
2026-05-15,东区,电商,主力系列,东区经销商03,45214.12,14
2026-05-15,东区,电商,主力系列,东区经销商04,36171.3,11
2026-05-15,东区,电商,主力系列,东区经销商05,27128.47,9
2026-05-15,东区,电商,主力系列,东区经销商06,22607.06,7
2026-05-15,东区,电商,主力系列,东区经销商07,18085.65,6
2026-05-15,东区,电商,主力系列,东区经销商08,13564.24,4
2026-05-15,东区,传统,主力系列,东区经销商01,131358.92,41
2026-05-15,东区,传统,主力系列,东区经销商02,43786.31,14
2026-05-15,东区,传统,主力系列,东区经销商03,27366.44,9
2026-05-15,东区,传统,主力系列,东区经销商04,21893.15,7
2026-05-15,东区,传统,主力系列,东区经销商05,16419.87,5
2026-05-15,东区,传统,主力系列,东区经销商06,13683.22,4
2026-05-15,东区,传统,主力系列,东区经销商07,10946.58,3
2026-05-15,东区,传统,主力系列,东区经销商08,8209.93,3
2026-05-15,东区,KA,入门系列,东区经销商01,102088.73,55
2026-05-15,东区,KA,入门系列,东区经销商02,34029.58,18
2026-05-15,东区,KA,入门系列,东区经销商03,21268.48,11
2026-05-15,东区,KA,入门系列,东区经销商04,17014.79,9
2026-05-15,东区,KA,入门系列,东区经销商05,12761.09,7
2026-05-15,东区,KA,入门系列,东区经销商06,10634.24,6
2026-05-15,东区,KA,入门系列,东区经销商07,8507.39,5
2026-05-15,东区,KA,入门系列,东区经销商08,6380.55,3
2026-05-15,东区,电商,入门系列,东区经销商01,99471.07,53
2026-05-15,东区,电商,入门系列,东区经销商02,33157.02,18
2026-05-15,东区,电商,入门系列,东区经销商03,20723.14,11
2026-05-15,东区,电商,入门系列,东区经销商04,16578.51,9
2026-05-15,东区,电商,入门系列,东区经销商05,12433.88,7
2026-05-15,东区,电商,入门系列,东区经销商06,10361.57,6
2026-05-15,东区,电商,入门系列,东区经销商07,8289.26,4
2026-05-15,东区,电商,入门系列,东区经销商08,6216.94,3
2026-05-15,东区,传统,入门系列,东区经销商01,60206.17,32
2026-05-15,东区,传统,入门系列,东区经销商02,20068.72,11
2026-05-15,东区,传统,入门系列,东区经销商03,12542.95,7
2026-05-15,东区,传统,入门系列,东区经销商04,10034.36,5
2026-05-15,东区,传统,入门系列,东区经销商05,7525.77,4
2026-05-15,东区,传统,入门系列,东区经销商06,6271.48,3
2026-05-15,东区,传统,入门系列,东区经销商07,5017.18,3
2026-05-15,东区,传统,入门系列,东区经销商08,3762.89,2
2026-05-15,南区,KA,旗舰系列,南区经销商01,125290.71,24
2026-05-15,南区,KA,旗舰系列,南区经销商02,41763.57,8
2026-05-15,南区,KA,旗舰系列,南区经销商03,26102.23,5
